Manufacturer,Shape,Model,Resolution,MegaPixel,FrameRate,PTZ,Infrared,Varifocal,SD Card Storage,Wifi,Onvif,PSIA,Audio In,Audio Out,PoE,UPnP,JPEG URL,MPEG4 URL,H264 URL,MJPEG URL,AUDIO URL,User Manual,Data sheet,Page Reference,Default Username,Default Password,Discontinued
AVTECH,Bullet,AVM359A,1280x1024,1.3,30FPS,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=56,admin,admin,No
AVTECH,Bullet,AVM552C,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=292,admin,admin,No
AVTECH,Bullet,AVM459B,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=277,admin,admin,No
AVTECH,Bullet,AVM552B,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=279,admin,admin,No
AVTECH,Bullet,AVM403,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=321,admin,admin,No
AVTECH,Bullet,AVM459C,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=324,admin,admin,No
AVTECH,Bullet,AVM358C,1280x1024,1.3,30FPS,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=332,admin,admin,No
AVTECH,Bullet,AVM458C,1920x1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=333,admin,admin,No
AVTECH,Dome,AVP571,1920x1080,2,30FPS,Yes,No,No,No,No,Yes,No,No,No,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=280,admin,admin,No
AVTECH,Dome,AVM583,1920x1080,2,30FPS,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=328,admin,admin,No
AVTECH,Dome,AVM328B,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=63,admin,admin,No
AVTECH,Dome,AVO403,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=65,admin,admin,No
AVTECH,Dome,AVN805,1280x1024,1.3,30FPS,No,Yes,No,No,No,No,No,No,No,No,No,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=61,admin,admin,No
AVTECH,Dome,AVM411,1920x1080,2,30FPS,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=263,admin,admin,No
AVTECH,Dome,AVM521A,1920x1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=242,admin,admin,No
AVTECH,Dome,AVM311,1280x1024,1.3,30FPS,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=248,admin,admin,No
AVTECH,Dome,AVM542A,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=255,admin,admin,No
AVTECH,Dome,AVM511,1920x1080,2,30FPS,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=264,admin,admin,No
AVTECH,Dome,AVM328D,1280x1024,1.3,30FPS,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=272,admin,admin,No
AVTECH,Dome,AVM428D,1920x1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=273,admin,admin,No
AVTECH,Dome,AVM542B,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=278,admin,admin,No
AVTECH,Dome,AVM402,1920x1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=320,admin,admin,No
AVTECH,Dome,AVM503,1920x1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=325,admin,admin,No
AVTECH,Dome,AVN420,1920x1080,2,30FPS,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=326,admin,admin,No
AVTECH,Dome,AVN320,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=327,admin,admin,No
AVTECH,Dome,AVM401,1920x1080,2,30FPS,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=339,admin,admin,No
AVTECH,Dome,AVM332,1920x1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=349,admin,admin,No
AVTECH,Box,AVN806,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=72,admin,admin,No
AVTECH,Box,AVM317B,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=77,admin,admin,No
AVTECH,Box,AVM400B,1920x1080,2,30FPS,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=78,admin,admin,No
AVTECH,Box,AVN216,640x480,D1,30/25FPS,No,No,No,No,No,Yes,No,Yes,No,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=80,admin,admin,No
AVTECH,Box,AVO402,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=83,admin,admin,No
AVTECH,Box,AVM417A,1280x1024,1.3,30FPS,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=225,admin,admin,No
AVTECH,Box,AVM500,1920x1080,2,30FPS,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,None,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=243,admin,admin,No
AVTECH,Box,AVN80X,1280x1024,1.3,30FPS,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=46,admin,admin,No
AVTECH,Box,AVN812,1280x1024,1.3,30FPS,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=73,admin,admin,No
AVTECH,Box,AVM302A,1280x1024,1.3,30FPS,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=239,admin,admin,No
AVTECH,Box,AVN815EZ,1280x1024,1.3,30FPS,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=283,admin,admin,No
AVTECH,Box,AVN701EZ,640x480,VGA,30FPS,No,No,No,No,No,Yes,No,Yes,No,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=224,admin,admin,No
AVTECH,Box,AVN803EZ,1280x1024,1.3,30FPS,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,cgi-bin/guest/Video.cgi?media=jpeg,live/mpeg4,live/h264,live/mjpeg,live/h264_ulaw,,,http://www.avtech.com.tw/index.php?option=com_k2&view=item&id=282,admin,admin,No
